#! FIELDS idx_energy idx_vol idx_fcc_morethan b1.coeffs b1.aux_coeffs index
#! SET time 0.000000
#! SET iteration  0
#! SET type LinearBasisSet
#! SET ndimensions  3
#! SET ncoeffs_total  729
#! SET shape_energy  9
#! SET shape_vol  9
#! SET shape_fcc_morethan  9
       5       3       0         0.0000000000000000e+00         0.0000000000000000e+00      32
       6       3       0         0.0000000000000000e+00         0.0000000000000000e+00      33
       7       3       0         0.0000000000000000e+00         0.0000000000000000e+00      34
       8       3       0         0.0000000000000000e+00         0.0000000000000000e+00      35
       0       4       0         0.0000000000000000e+00         0.0000000000000000e+00      36
       1       4       0         0.0000000000000000e+00         0.0000000000000000e+00      37
       2       4       0         0.0000000000000000e+00         0.0000000000000000e+00      38
       3       4       0         0.0000000000000000e+00         0.0000000000000000e+00      39
       4       4       0         0.0000000000000000e+00         0.0000000000000000e+00      40
       5       4       0         0.0000000000000000e+00         0.0000000000000000e+00      41
       6       4       0         0.0000000000000000e+00         0.0000000000000000e+00      42
       7       4       0         0.0000000000000000e+00         0.0000000000000000e+00      43
       8       4       0         0.0000000000000000e+00         0.0000000000000000e+00      44
       0       5       0         0.0000000000000000e+00         0.0000000000000000e+00      45
       1       5       0         0.0000000000000000e+00         0.0000000000000000e+00      46
       2       5       0         0.0000000000000000e+00         0.0000000000000000e+00      47
       3       5       0         0.0000000000000000e+00         0.0000000000000000e+00      48
       4       5       0         0.0000000000000000e+00         0.0000000000000000e+00      49
       5       5       0         0.0000000000000000e+00         0.0000000000000000e+00      50
       6       5       0         0.0000000000000000e+00         0.0000000000000000e+00      51
       7       5       0         0.0000000000000000e+00         0.0000000000000000e+00      52
       8       5       0         0.0000000000000000e+00         0.0000000000000000e+00      53
       0       6       0         0.0000000000000000e+00         0.0000000000000000e+00      54
       1       6       0         0.0000000000000000e+00         0.0000000000000000e+00      55
       2       6       0         0.0000000000000000e+00         0.0000000000000000e+00      56
       3       6       0         0.0000000000000000e+00         0.0000000000000000e+00      57
       4       6       0         0.0000000000000000e+00         0.0000000000000000e+00      58
       5       6       0         0.0000000000000000e+00         0.0000000000000000e+00      59
       6       6       0         0.0000000000000000e+00         0.0000000000000000e+00      60
       7       6       0         0.0000000000000000e+00         0.0000000000000000e+00      61
       8       6       0         0.0000000000000000e+00         0.0000000000000000e+00      62
       0       7       0         0.0000000000000000e+00         0.0000000000000000e+00      63
       1       7       0         0.0000000000000000e+00         0.0000000000000000e+00      64
       2       7       0         0.0000000000000000e+00         0.0000000000000000e+00      65
       3       7       0         0.0000000000000000e+00         0.0000000000000000e+00      66
       4       7       0         0.0000000000000000e+00         0.0000000000000000e+00      67
       5       7       0         0.0000000000000000e+00         0.0000000000000000e+00      68
       6       7       0         0.0000000000000000e+00         0.0000000000000000e+00      69
       7       7       0         0.0000000000000000e+00         0.0000000000000000e+00      70
       8       7       0         0.0000000000000000e+00         0.0000000000000000e+00      71
       0       8       0         0.0000000000000000e+00         0.0000000000000000e+00      72
       1       8       0         0.0000000000000000e+00         0.0000000000000000e+00      73
       2       8       0         0.0000000000000000e+00         0.0000000000000000e+00      74
       3       8       0         0.0000000000000000e+00         0.0000000000000000e+00      75
       4       8       0         0.0000000000000000e+00         0.0000000000000000e+00      76
       5       8       0         0.0000000000000000e+00         0.0000000000000000e+00      77
       6       8       0         0.0000000000000000e+00         0.0000000000000000e+00      78
       7       8       0         0.0000000000000000e+00         0.0000000000000000e+00      79
       8       8       0         0.0000000000000000e+00         0.0000000000000000e+00      80
       0       0       1         0.0000000000000000e+00         0.0000000000000000e+00      81
       1       0       1         0.0000000000000000e+00         0.0000000000000000e+00      82
       2       0       1         0.0000000000000000e+00         0.0000000000000000e+00      83
       3       0       1         0.0000000000000000e+00         0.0000000000000000e+00      84
       4       0       1         0.0000000000000000e+00         0.0000000000000000e+00      85
       5       0       1         0.0000000000000000e+00         0.0000000000000000e+00      86
       6       0       1         0.0000000000000000e+00         0.0000000000000000e+00      87
       7       0       1         0.0000000000000000e+00         0.0000000000000000e+00      88
       8       0       1         0.0000000000000000e+00         0.0000000000000000e+00      89
       0       1       1         0.0000000000000000e+00         0.0000000000000000e+00      90
       1       1       1         0.0000000000000000e+00         0.0000000000000000e+00      91
       2       1       1         0.0000000000000000e+00         0.0000000000000000e+00      92
       3       1       1         0.0000000000000000e+00         0.0000000000000000e+00      93
       4       1       1         0.0000000000000000e+00         0.0000000000000000e+00      94
       5       1       1         0.0000000000000000e+00         0.0000000000000000e+00      95
       6       1       1         0.0000000000000000e+00         0.0000000000000000e+00      96
       7       1       1         0.0000000000000000e+00         0.0000000000000000e+00      97
       8       1       1         0.0000000000000000e+00         0.0000000000000000e+00      98
       0       2       1         0.0000000000000000e+00         0.0000000000000000e+00      99
       1       2       1         0.0000000000000000e+00         0.0000000000000000e+00     100
       2       2       1         0.0000000000000000e+00         0.0000000000000000e+00     101
       3       2       1         0.0000000000000000e+00         0.0000000000000000e+00     102
       4       2       1         0.0000000000000000e+00         0.0000000000000000e+00     103
       5       2       1         0.0000000000000000e+00         0.0000000000000000e+00     104
       6       2       1         0.0000000000000000e+00         0.0000000000000000e+00     105
       7       2       1         0.0000000000000000e+00         0.0000000000000000e+00     106
       8       2       1         0.0000000000000000e+00         0.0000000000000000e+00     107
       0       3       1         0.0000000000000000e+00         0.0000000000000000e+00     108
       1       3       1         0.0000000000000000e+00         0.0000000000000000e+00     109
       2       3       1         0.0000000000000000e+00         0.0000000000000000e+00     110
       3       3       1         0.0000000000000000e+00         0.0000000000000000e+00     111
       4       3       1         0.0000000000000000e+00         0.0000000000000000e+00     112
       5       3       1         0.0000000000000000e+00         0.0000000000000000e+00     113
       6       3       1         0.0000000000000000e+00         0.0000000000000000e+00     114
       7       3       1         0.0000000000000000e+00         0.0000000000000000e+00     115
       8       3       1         0.0000000000000000e+00         0.0000000000000000e+00     116
       0       4       1         0.0000000000000000e+00         0.0000000000000000e+00     117
       1       4       1         0.0000000000000000e+00         0.0000000000000000e+00     118
       2       4       1         0.0000000000000000e+00         0.0000000000000000e+00     119
       3       4       1         0.0000000000000000e+00         0.0000000000000000e+00     120
       4       4       1         0.0000000000000000e+00         0.0000000000000000e+00     121
       5       4       1         0.0000000000000000e+00         0.0000000000000000e+00     122
       6       4       1         0.0000000000000000e+00         0.0000000000000000e+00     123
       7       4       1         0.0000000000000000e+00         0.0000000000000000e+00     124
       8       4       1         0.0000000000000000e+00         0.0000000000000000e+00     125
       0       5       1         0.0000000000000000e+00         0.0000000000000000e+00     126
       1       5       1         0.0000000000000000e+00         0.0000000000000000e+00     127
       2       5       1         0.0000000000000000e+00         0.0000000000000000e+00     128
       3       5       1         0.0000000000000000e+00         0.0000000000000000e+00     129
       4       5       1         0.0000000000000000e+00         0.0000000000000000e+00     130
       5       5       1         0.0000000000000000e+00         0.0000000000000000e+00     131
       6       5       1         0.0000000000000000e+00         0.0000000000000000e+00     132
       7       5       1         0.0000000000000000e+00         0.0000000000000000e+00     133
       8       5       1         0.0000000000000000e+00         0.0000000000000000e+00     134
       0       6       1         0.0000000000000000e+00         0.0000000000000000e+00     135
       1       6       1         0.0000000000000000e+00         0.0000000000000000e+00     136
       2       6       1         0.0000000000000000e+00         0.0000000000000000e+00     137
       3       6       1         0.0000000000000000e+00         0.0000000000000000e+00     138
       4       6       1         0.0000000000000000e+00         0.0000000000000000e+00     139
       5       6       1         0.0000000000000000e+00         0.0000000000000000e+00     140
       6       6       1         0.0000000000000000e+00         0.0000000000000000e+00     141
       7       6       1         0.0000000000000000e+00         0.0000000000000000e+00     142
       8       6       1         0.0000000000000000e+00         0.0000000000000000e+00     143
       0       7       1         0.0000000000000000e+00         0.0000000000000000e+00     144
       1       7       1         0.0000000000000000e+00         0.0000000000000000e+00     145
       2       7       1         0.0000000000000000e+00         0.0000000000000000e+00     146
       3       7       1         0.0000000000000000e+00         0.0000000000000000e+00     147
       4       7       1         0.0000000000000000e+00         0.0000000000000000e+00     148
       5       7       1         0.0000000000000000e+00         0.0000000000000000e+00     149
       6       7       1         0.0000000000000000e+00         0.0000000000000000e+00     150
       7       7       1         0.0000000000000000e+00         0.0000000000000000e+00     151
       8       7       1         0.0000000000000000e+00         0.0000000000000000e+00     152
       0       8       1         0.0000000000000000e+00         0.0000000000000000e+00     153
       1       8       1         0.0000000000000000e+00         0.0000000000000000e+00     154
       2       8       1         0.0000000000000000e+00         0.0000000000000000e+00     155
       3       8       1         0.0000000000000000e+00         0.0000000000000000e+00     156
       4       8       1         0.0000000000000000e+00         0.0000000000000000e+00     157
       5       8       1         0.0000000000000000e+00         0.0000000000000000e+00     158
       6       8       1         0.0000000000000000e+00         0.0000000000000000e+00     159
       7       8       1         0.0000000000000000e+00         0.0000000000000000e+00     160
       8       8       1         0.0000000000000000e+00         0.0000000000000000e+00     161
       0       0       2         0.0000000000000000e+00         0.0000000000000000e+00     162
       1       0       2         0.0000000000000000e+00         0.0000000000000000e+00     163
       2       0       2         0.0000000000000000e+00         0.0000000000000000e+00     164
       3       0       2         0.0000000000000000e+00         0.0000000000000000e+00     165
       4       0       2         0.0000000000000000e+00         0.0000000000000000e+00     166
       5       0       2         0.0000000000000000e+00         0.0000000000000000e+00     167
       6       0       2         0.0000000000000000e+00         0.0000000000000000e+00     168
       7       0       2         0.0000000000000000e+00         0.0000000000000000e+00     169
       8       0       2         0.0000000000000000e+00         0.0000000000000000e+00     170
       0       1       2         0.0000000000000000e+00         0.0000000000000000e+00     171
       1       1       2         0.0000000000000000e+00         0.0000000000000000e+00     172
       2       1       2         0.0000000000000000e+00         0.0000000000000000e+00     173
       3       1       2         0.0000000000000000e+00         0.0000000000000000e+00     174
       4       1       2         0.0000000000000000e+00         0.0000000000000000e+00     175
       5       1       2         0.0000000000000000e+00         0.0000000000000000e+00     176
       6       1       2         0.0000000000000000e+00         0.0000000000000000e+00     177
       7       1       2         0.0000000000000000e+00         0.0000000000000000e+00     178
       8       1       2         0.0000000000000000e+00         0.0000000000000000e+00     179
       0       2       2         0.0000000000000000e+00         0.0000000000000000e+00     180
       1       2       2         0.0000000000000000e+00         0.0000000000000000e+00     181
       2       2       2         0.0000000000000000e+00         0.0000000000000000e+00     182
       3       2       2         0.0000000000000000e+00         0.0000000000000000e+00     183
       4       2       2         0.0000000000000000e+00         0.0000000000000000e+00     184
       5       2       2         0.0000000000000000e+00         0.0000000000000000e+00     185
       6       2       2         0.0000000000000000e+00         0.0000000000000000e+00     186
       7       2       2         0.0000000000000000e+00         0.0000000000000000e+00     187
       8       2       2         0.0000000000000000e+00         0.0000000000000000e+00     188
       0       3       2         0.0000000000000000e+00         0.0000000000000000e+00     189
       1       3       2         0.0000000000000000e+00         0.0000000000000000e+00     190
       2       3       2         0.0000000000000000e+00         0.0000000000000000e+00     191
       3       3       2         0.0000000000000000e+00         0.0000000000000000e+00     192
       4       3       2         0.0000000000000000e+00         0.0000000000000000e+00     193
       5       3       2         0.0000000000000000e+00         0.0000000000000000e+00     194
       6       3       2         0.0000000000000000e+00         0.0000000000000000e+00     195
       7       3       2         0.0000000000000000e+00         0.0000000000000000e+00     196
       8       3       2         0.0000000000000000e+00         0.0000000000000000e+00     197
       0       4       2         0.0000000000000000e+00         0.0000000000000000e+00     198
       1       4       2         0.0000000000000000e+00         0.0000000000000000e+00     199
       2       4       2         0.0000000000000000e+00         0.0000000000000000e+00     200
       3       4       2         0.0000000000000000e+00         0.0000000000000000e+00     201
       4       4       2         0.0000000000000000e+00         0.0000000000000000e+00     202
       5       4       2         0.0000000000000000e+00         0.0000000000000000e+00     203
       6       4       2         0.0000000000000000e+00         0.0000000000000000e+00     204
       7       4       2         0.0000000000000000e+00         0.0000000000000000e+00     205
       8       4       2         0.0000000000000000e+00         0.0000000000000000e+00     206
       0       5       2         0.0000000000000000e+00         0.0000000000000000e+00     207
       1       5       2         0.0000000000000000e+00         0.0000000000000000e+00     208
       2       5       2         0.0000000000000000e+00         0.0000000000000000e+00     209
       3       5       2         0.0000000000000000e+00         0.0000000000000000e+00     210
       4       5       2         0.0000000000000000e+00         0.0000000000000000e+00     211
       5       5       2         0.0000000000000000e+00         0.0000000000000000e+00     212
       6       5       2         0.0000000000000000e+00         0.0000000000000000e+00     213
       7       5       2         0.0000000000000000e+00         0.0000000000000000e+00     214
       8       5       2         0.0000000000000000e+00         0.0000000000000000e+00     215
       0       6       2         0.0000000000000000e+00         0.0000000000000000e+00     216
       1       6       2         0.0000000000000000e+00         0.0000000000000000e+00     217
       2       6       2         0.0000000000000000e+00         0.0000000000000000e+00     218
       3       6       2         0.0000000000000000e+00         0.0000000000000000e+00     219
       4       6       2         0.0000000000000000e+00         0.0000000000000000e+00     220
       5       6       2         0.0000000000000000e+00         0.0000000000000000e+00     221
       6       6       2         0.0000000000000000e+00         0.0000000000000000e+00     222
       7       6       2         0.0000000000000000e+00         0.0000000000000000e+00     223
       8       6       2         0.0000000000000000e+00         0.0000000000000000e+00     224
       0       7       2         0.0000000000000000e+00         0.0000000000000000e+00     225
       1       7       2         0.0000000000000000e+00         0.0000000000000000e+00     226
       2       7       2         0.0000000000000000e+00         0.0000000000000000e+00     227
       3       7       2         0.0000000000000000e+00         0.0000000000000000e+00     228
       4       7       2         0.0000000000000000e+00         0.0000000000000000e+00     229
       5       7       2         0.0000000000000000e+00         0.0000000000000000e+00     230
       6       7       2         0.0000000000000000e+00         0.0000000000000000e+00     231
       7       7       2         0.0000000000000000e+00         0.0000000000000000e+00     232
       8       7       2         0.0000000000000000e+00         0.0000000000000000e+00     233
       0       8       2         0.0000000000000000e+00         0.0000000000000000e+00     234
       1       8       2         0.0000000000000000e+00         0.0000000000000000e+00     235
       2       8       2         0.0000000000000000e+00         0.0000000000000000e+00     236
       3       8       2         0.0000000000000000e+00         0.0000000000000000e+00     237
       4       8       2         0.0000000000000000e+00         0.0000000000000000e+00     238
       5       8       2         0.0000000000000000e+00         0.0000000000000000e+00     239
       6       8       2         0.0000000000000000e+00         0.0000000000000000e+00     240
       7       8       2         0.0000000000000000e+00         0.0000000000000000e+00     241
       8       8       2         0.0000000000000000e+00         0.0000000000000000e+00     242
       0       0       3         0.0000000000000000e+00         0.0000000000000000e+00     243
       1       0       3         0.0000000000000000e+00         0.0000000000000000e+00     244
       2       0       3         0.0000000000000000e+00         0.0000000000000000e+00     245
       3       0       3         0.0000000000000000e+00         0.0000000000000000e+00     246
       4       0       3         0.0000000000000000e+00         0.0000000000000000e+00     247
       5       0       3         0.0000000000000000e+00         0.0000000000000000e+00     248
       6       0       3         0.0000000000000000e+00         0.0000000000000000e+00     249
       7       0       3         0.0000000000000000e+00         0.0000000000000000e+00     250
       8       0       3         0.0000000000000000e+00         0.0000000000000000e+00     251
       0       1       3         0.0000000000000000e+00         0.0000000000000000e+00     252
       1       1       3         0.0000000000000000e+00         0.0000000000000000e+00     253
       2       1       3         0.0000000000000000e+00         0.0000000000000000e+00     254
       3       1       3         0.0000000000000000e+00         0.0000000000000000e+00     255
       4       1       3         0.0000000000000000e+00         0.0000000000000000e+00     256
       5       1       3         0.0000000000000000e+00         0.0000000000000000e+00     257
       6       1       3         0.0000000000000000e+00         0.0000000000000000e+00     258
       7       1       3         0.0000000000000000e+00         0.0000000000000000e+00     259
       8       1       3         0.0000000000000000e+00         0.0000000000000000e+00     260
       0       2       3         0.0000000000000000e+00         0.0000000000000000e+00     261
       1       2       3         0.0000000000000000e+00         0.0000000000000000e+00     262
       2       2       3         0.0000000000000000e+00         0.0000000000000000e+00     263
       3       2       3         0.0000000000000000e+00         0.0000000000000000e+00     264
       4       2       3         0.0000000000000000e+00         0.0000000000000000e+00     265
       5       2       3         0.0000000000000000e+00         0.0000000000000000e+00     266
       6       2       3         0.0000000000000000e+00         0.0000000000000000e+00     267
       7       2       3         0.0000000000000000e+00         0.0000000000000000e+00     268
       8       2       3         0.0000000000000000e+00         0.0000000000000000e+00     269
       0       3       3         0.0000000000000000e+00         0.0000000000000000e+00     270
       1       3       3         0.0000000000000000e+00         0.0000000000000000e+00     271
       2       3       3         0.0000000000000000e+00         0.0000000000000000e+00     272
       3       3       3         0.0000000000000000e+00         0.0000000000000000e+00     273
       4       3       3         0.0000000000000000e+00         0.0000000000000000e+00     274
       5       3       3         0.0000000000000000e+00         0.0000000000000000e+00     275
       6       3       3         0.0000000000000000e+00         0.0000000000000000e+00     276
       7       3       3         0.0000000000000000e+00         0.0000000000000000e+00     277
       8       3       3         0.0000000000000000e+00         0.0000000000000000e+00     278
       0       4       3         0.0000000000000000e+00         0.0000000000000000e+00     279
       1       4       3         0.0000000000000000e+00         0.0000000000000000e+00     280
       2       4       3         0.0000000000000000e+00         0.0000000000000000e+00     281
       3       4       3         0.0000000000000000e+00         0.0000000000000000e+00     282
       4       4       3         0.0000000000000000e+00         0.0000000000000000e+00     283
       5       4       3         0.0000000000000000e+00         0.0000000000000000e+00     284
       6       4       3         0.0000000000000000e+00         0.0000000000000000e+00     285
       7       4       3         0.0000000000000000e+00         0.0000000000000000e+00     286
       8       4       3         0.0000000000000000e+00         0.0000000000000000e+00     287
       0       5       3         0.0000000000000000e+00         0.0000000000000000e+00     288
       1       5       3         0.0000000000000000e+00         0.0000000000000000e+00     289
       2       5       3         0.0000000000000000e+00         0.0000000000000000e+00     290
       3       5       3         0.0000000000000000e+00         0.0000000000000000e+00     291
       4       5       3         0.0000000000000000e+00         0.0000000000000000e+00     292
       5       5       3         0.0000000000000000e+00         0.0000000000000000e+00     293
       6       5       3         0.0000000000000000e+00         0.0000000000000000e+00     294
       7       5       3         0.0000000000000000e+00         0.0000000000000000e+00     295
       8       5       3         0.0000000000000000e+00         0.0000000000000000e+00     296
       0       6       3         0.0000000000000000e+00         0.0000000000000000e+00     297
       1       6       3         0.0000000000000000e+00         0.0000000000000000e+00     298
       2       6       3         0.0000000000000000e+00         0.0000000000000000e+00     299
       3       6       3         0.0000000000000000e+00         0.0000000000000000e+00     300
       4       6       3         0.0000000000000000e+00         0.0000000000000000e+00     301
       5       6       3         0.0000000000000000e+00         0.0000000000000000e+00     302
       6       6       3         0.0000000000000000e+00         0.0000000000000000e+00     303
       7       6       3         0.0000000000000000e+00         0.0000000000000000e+00     304
       8       6       3         0.0000000000000000e+00         0.0000000000000000e+00     305
       0       7       3         0.0000000000000000e+00         0.0000000000000000e+00     306
       1       7       3         0.0000000000000000e+00         0.0000000000000000e+00     307
       2       7       3         0.0000000000000000e+00         0.0000000000000000e+00     308
       3       7       3         0.0000000000000000e+00         0.0000000000000000e+00     309
       4       7       3         0.0000000000000000e+00         0.0000000000000000e+00     310
       5       7       3         0.0000000000000000e+00         0.0000000000000000e+00     311
       6       7       3         0.0000000000000000e+00         0.0000000000000000e+00     312
       7       7       3         0.0000000000000000e+00         0.0000000000000000e+00     313
       8       7       3         0.0000000000000000e+00         0.0000000000000000e+00     314
       0       8       3         0.0000000000000000e+00         0.0000000000000000e+00     315
       1       8       3         0.0000000000000000e+00         0.0000000000000000e+00     316
       2       8       3         0.0000000000000000e+00         0.0000000000000000e+00     317
       3       8       3         0.0000000000000000e+00         0.0000000000000000e+00     318
       4       8       3         0.0000000000000000e+00         0.0000000000000000e+00     319
       5       8       3         0.0000000000000000e+00         0.0000000000000000e+00     320
       6       8       3         0.0000000000000000e+00         0.0000000000000000e+00     321
       7       8       3         0.0000000000000000e+00         0.0000000000000000e+00     322
       8       8       3         0.0000000000000000e+00         0.0000000000000000e+00     323
       0       0       4         0.0000000000000000e+00         0.0000000000000000e+00     324
       1       0       4         0.0000000000000000e+00         0.0000000000000000e+00     325
       2       0       4         0.0000000000000000e+00         0.0000000000000000e+00     326
       3       0       4         0.0000000000000000e+00         0.0000000000000000e+00     327
       4       0       4         0.0000000000000000e+00         0.0000000000000000e+00     328
       5       0       4         0.0000000000000000e+00         0.0000000000000000e+00     329
       6       0       4         0.0000000000000000e+00         0.0000000000000000e+00     330
       7       0       4         0.0000000000000000e+00         0.0000000000000000e+00     331
       8       0       4         0.0000000000000000e+00         0.0000000000000000e+00     332
       0       1       4         0.0000000000000000e+00         0.0000000000000000e+00     333
       1       1       4         0.0000000000000000e+00         0.0000000000000000e+00     334
       2       1       4         0.0000000000000000e+00         0.0000000000000000e+00     335
       3       1       4         0.0000000000000000e+00         0.0000000000000000e+00     336
       4       1       4         0.0000000000000000e+00         0.0000000000000000e+00     337
       5       1       4         0.0000000000000000e+00         0.0000000000000000e+00     338
       6       1       4         0.0000000000000000e+00         0.0000000000000000e+00     339
       7       1       4         0.0000000000000000e+00         0.0000000000000000e+00     340
       8       1       4         0.0000000000000000e+00         0.0000000000000000e+00     341
       0       2       4         0.0000000000000000e+00         0.0000000000000000e+00     342
       1       2       4         0.0000000000000000e+00         0.0000000000000000e+00     343
       2       2       4         0.0000000000000000e+00         0.0000000000000000e+00     344
       3       2       4         0.0000000000000000e+00         0.0000000000000000e+00     345
       4       2       4         0.0000000000000000e+00         0.0000000000000000e+00     346
       5       2       4         0.0000000000000000e+00         0.0000000000000000e+00     347
       6       2       4         0.0000000000000000e+00         0.0000000000000000e+00     348
       7       2       4         0.0000000000000000e+00         0.0000000000000000e+00     349
       8       2       4         0.0000000000000000e+00         0.0000000000000000e+00     350
       0       3       4         0.0000000000000000e+00         0.0000000000000000e+00     351
       1       3       4         0.0000000000000000e+00         0.0000000000000000e+00     352
       2       3       4         0.0000000000000000e+00         0.0000000000000000e+00     353
       3       3       4         0.0000000000000000e+00         0.0000000000000000e+00     354
       4       3       4         0.0000000000000000e+00         0.0000000000000000e+00     355
       5       3       4         0.0000000000000000e+00         0.0000000000000000e+00     356
       6       3       4         0.0000000000000000e+00         0.0000000000000000e+00     357
       7       3       4         0.0000000000000000e+00         0.0000000000000000e+00     358
       8       3       4         0.0000000000000000e+00         0.0000000000000000e+00     359
       0       4       4         0.0000000000000000e+00         0.0000000000000000e+00     360
       1       4       4         0.0000000000000000e+00         0.0000000000000000e+00     361
       2       4       4         0.0000000000000000e+00         0.0000000000000000e+00     362
       3       4       4         0.0000000000000000e+00         0.0000000000000000e+00     363
       4       4       4         0.0000000000000000e+00         0.0000000000000000e+00     364
       5       4       4         0.0000000000000000e+00         0.0000000000000000e+00     365
       6       4       4         0.0000000000000000e+00         0.0000000000000000e+00     366
       7       4       4         0.0000000000000000e+00         0.0000000000000000e+00     367
       8       4       4         0.0000000000000000e+00         0.0000000000000000e+00     368
       0       5       4         0.0000000000000000e+00         0.0000000000000000e+00     369
       1       5       4         0.0000000000000000e+00         0.0000000000000000e+00     370
       2       5       4         0.0000000000000000e+00         0.0000000000000000e+00     371
       3       5       4         0.0000000000000000e+00         0.0000000000000000e+00     372
       4       5       4         0.0000000000000000e+00         0.0000000000000000e+00     373
       5       5       4         0.0000000000000000e+00         0.0000000000000000e+00     374
       6       5       4         0.0000000000000000e+00         0.0000000000000000e+00     375
       7       5       4         0.0000000000000000e+00         0.0000000000000000e+00     376
       8       5       4         0.0000000000000000e+00         0.0000000000000000e+00     377
       0       6       4         0.0000000000000000e+00         0.0000000000000000e+00     378
       1       6       4         0.0000000000000000e+00         0.0000000000000000e+00     379
       2       6       4         0.0000000000000000e+00         0.0000000000000000e+00     380
       3       6       4         0.0000000000000000e+00         0.0000000000000000e+00     381
       4       6       4         0.0000000000000000e+00         0.0000000000000000e+00     382
       5       6       4         0.0000000000000000e+00         0.0000000000000000e+00     383
       6       6       4         0.0000000000000000e+00         0.0000000000000000e+00     384
       7       6       4         0.0000000000000000e+00         0.0000000000000000e+00     385
       8       6       4         0.0000000000000000e+00         0.0000000000000000e+00     386
       0       7       4         0.0000000000000000e+00         0.0000000000000000e+00     387
       1       7       4         0.0000000000000000e+00         0.0000000000000000e+00     388
       2       7       4         0.0000000000000000e+00         0.0000000000000000e+00     389
       3       7       4         0.0000000000000000e+00         0.0000000000000000e+00     390
       4       7       4         0.0000000000000000e+00         0.0000000000000000e+00     391
       5       7       4         0.0000000000000000e+00         0.0000000000000000e+00     392
       6       7       4         0.0000000000000000e+00         0.0000000000000000e+00     393
       7       7       4         0.0000000000000000e+00         0.0000000000000000e+00     394
       8       7       4         0.0000000000000000e+00         0.0000000000000000e+00     395
       0       8       4         0.0000000000000000e+00         0.0000000000000000e+00     396
       1       8       4         0.0000000000000000e+00         0.0000000000000000e+00     397
       2       8       4         0.0000000000000000e+00         0.0000000000000000e+00     398
       3       8       4         0.0000000000000000e+00         0.0000000000000000e+00     399
       4       8       4         0.0000000000000000e+00         0.0000000000000000e+00     400
       5       8       4         0.0000000000000000e+00         0.0000000000000000e+00     401
       6       8       4         0.0000000000000000e+00         0.0000000000000000e+00     402
       7       8       4         0.0000000000000000e+00         0.0000000000000000e+00     403
       8       8       4         0.0000000000000000e+00         0.0000000000000000e+00     404
       0       0       5         0.0000000000000000e+00         0.0000000000000000e+00     405
       1       0       5         0.0000000000000000e+00         0.0000000000000000e+00     406
       2       0       5         0.0000000000000000e+00         0.0000000000000000e+00     407
       3       0       5         0.0000000000000000e+00         0.0000000000000000e+00     408
       4       0       5         0.0000000000000000e+00         0.0000000000000000e+00     409
       5       0       5         0.0000000000000000e+00         0.0000000000000000e+00     410
       6       0       5         0.0000000000000000e+00         0.0000000000000000e+00     411
       7       0       5         0.0000000000000000e+00         0.0000000000000000e+00     412
       8       0       5         0.0000000000000000e+00         0.0000000000000000e+00     413
       0       1       5         0.0000000000000000e+00         0.0000000000000000e+00     414
